允许“爱心区域”给予斯台特曼的单位<d ref="$UpgradeEffectArrayValue:PowerFieldHPRegeneration:Behavior,PowerFieldBuffSelfStetmann,PowerStageArray[1].Modification.VitalRegenArray[Life]$ + Effect,MasteryStetmannStetzoneBonusesHPRegenerationSelfDisplayDummy,Amount" precision = "2"  player = "current"/>点每秒生命恢复。盟友单位获得<d ref="$UpgradeEffectArrayValue:PowerFieldHPRegeneration:Behavior,PowerFieldBuffAllyStetmann,PowerStageArray[1].Modification.VitalRegenArray[Life]$ + Effect,MasteryStetmannStetzoneBonusesHPRegenerationAllyDisplayDummy,Amount" precision = "2"  player = "current"/>点每秒生命恢复。	Pozwala stetopolom zapewniać jednostkom Stetmanna regenerację <d ref="$UpgradeEffectArrayValue:PowerFieldHPRegeneration:Behavior,PowerFieldBuffSelfStetmann,PowerStageArray[1].Modification.VitalRegenArray[Life]$ + Effect,MasteryStetmannStetzoneBonusesHPRegenerationSelfDisplayDummy,Amount" precision = "2"  player = "current"/> pkt. życia na sekundę. Jednostki sojusznicze regenerują <d ref="$UpgradeEffectArrayValue:PowerFieldHPRegeneration:Behavior,PowerFieldBuffAllyStetmann,PowerStageArray[1].Modification.VitalRegenArray[Life]$ + Effect,MasteryStetmannStetzoneBonusesHPRegenerationAllyDisplayDummy,Amount" precision = "2"  player = "current"/> pkt. życia na sekundę.	1
允许“爱心区域”给予斯台特曼的单位<d ref="$UpgradeEffectArrayValue:PowerFieldHPRegeneration:Behavior,PowerFieldBuffSelfStetmann,PowerStageArray[1].Modification.VitalRegenArray[Life]$ + Effect,MasteryStetmannStetzoneBonusesHPRegenerationSelfDisplayDummy,Amount" precision = "2"  player = "current"/>点每秒生命恢复。盟友单位获得<d ref="$UpgradeEffectArrayValue:PowerFieldHPRegeneration:Behavior,PowerFieldBuffAllyStetmann,PowerStageArray[1].Modification.VitalRegenArray[Life]$ + Effect,MasteryStetmannStetzoneBonusesHPRegenerationAllyDisplayDummy,Amount" precision = "2"  player = "current"/>点每秒生命恢复。	Stetopola zapewniają jednostkom Stetmanna regenerację <d ref="$UpgradeEffectArrayValue:PowerFieldHPRegeneration:Behavior,PowerFieldBuffSelfStetmann,PowerStageArray[1].Modification.VitalRegenArray[Life]$ + Effect,MasteryStetmannStetzoneBonusesHPRegenerationSelfDisplayDummy,Amount" precision = "2"  player = "current"/> pkt. życia na sekundę. Jednostki sojusznicze regenerują <d ref="$UpgradeEffectArrayValue:PowerFieldHPRegeneration:Behavior,PowerFieldBuffAllyStetmann,PowerStageArray[1].Modification.VitalRegenArray[Life]$ + Effect,MasteryStetmannStetzoneBonusesHPRegenerationAllyDisplayDummy,Amount" precision = "2"  player = "current"/> pkt. życia na sekundę.	1
允许“爱心区域”给予斯台特曼的单位<d ref="$UpgradeEffectArrayValue:PowerFieldMovementSpeed:Behavior,PowerFieldBuffSelfStetmann,PowerStageArray[1].Modification.MoveSpeedMultiplier$*100+Effect,MasteryStetmannStetzoneBonusesMovementSpeedSelfDisplayDummy,Amount" player = "current"/>%移动速度加成。盟友单位获得<d ref="$UpgradeEffectArrayValue:PowerFieldMovementSpeed:Behavior,PowerFieldBuffAllyStetmann,PowerStageArray[1].Modification.AccelerationMultiplier$*100+Effect,MasteryStetmannStetzoneBonusesMovementSpeedAllyDisplayDummy,Amount" player = "current"/>%移动速度加成。	Pozwala stetopolom zapewniać jednostkom Stetmanna <d ref="$UpgradeEffectArrayValue:PowerFieldMovementSpeed:Behavior,PowerFieldBuffSelfStetmann,PowerStageArray[1].Modification.MoveSpeedMultiplier$*100+Effect,MasteryStetmannStetzoneBonusesMovementSpeedSelfDisplayDummy,Amount" player = "current"/>% większą szybkość ruchu. Jednostki sojusznicze mają <d ref="$UpgradeEffectArrayValue:PowerFieldMovementSpeed:Behavior,PowerFieldBuffAllyStetmann,PowerStageArray[1].Modification.AccelerationMultiplier$*100+Effect,MasteryStetmannStetzoneBonusesMovementSpeedAllyDisplayDummy,Amount" player = "current"/>% większą szybkość ruchu.	1
允许“爱心区域”给予斯台特曼的单位<d ref="$UpgradeEffectArrayValue:PowerFieldMovementSpeed:Behavior,PowerFieldBuffSelfStetmann,PowerStageArray[1].Modification.MoveSpeedMultiplier$*100+Effect,MasteryStetmannStetzoneBonusesMovementSpeedSelfDisplayDummy,Amount" player = "current"/>%移动速度加成。盟友单位获得<d ref="$UpgradeEffectArrayValue:PowerFieldMovementSpeed:Behavior,PowerFieldBuffAllyStetmann,PowerStageArray[1].Modification.AccelerationMultiplier$*100+Effect,MasteryStetmannStetzoneBonusesMovementSpeedAllyDisplayDummy,Amount" player = "current"/>%移动速度加成。	Stetopola zapewniają jednostkom Stetmanna <d ref="$UpgradeEffectArrayValue:PowerFieldMovementSpeed:Behavior,PowerFieldBuffSelfStetmann,PowerStageArray[1].Modification.MoveSpeedMultiplier$*100+Effect,MasteryStetmannStetzoneBonusesMovementSpeedSelfDisplayDummy,Amount" player = "current"/>% większą szybkość ruchu. Jednostki sojusznicze mają <d ref="$UpgradeEffectArrayValue:PowerFieldMovementSpeed:Behavior,PowerFieldBuffAllyStetmann,PowerStageArray[1].Modification.AccelerationMultiplier$*100+Effect,MasteryStetmannStetzoneBonusesMovementSpeedAllyDisplayDummy,Amount" player = "current"/>% większą szybkość ruchu.	1
突击单位。潜地时能快速恢复生命值。<n/><n/><c val="ffff8a">可以对地。</c>	Jednostka szturmowa. Szybko regeneruje zdrowie po zagrzebaniu.<n/><n/><c val="ffff8a">Może atakować jednostki naziemne.</c>	1
突击单位。潜地时能快速恢复生命值。<n/><n/><c val="ffff8a">可以对地。</c>	Jednostka szturmowa. Po zagrzebaniu szybko odzyskuje zdrowie.<n/><n/><c val="ffff8a">Może atakować jednostki naziemne.</c>	1
刺针利爪	Needle Claws	1
刺针利爪	Igłoszpony	1
寄生孢子	Parasite Spore	2
寄生孢子	Zarodnik pasożytniczy	2
机械飞蝗截击机	Mechaszarańczo-przechwytywacz	1
机械飞蝗截击机	Mechaszarańczo-przechwytywacze	1
牵引光束	Tractor Beam	1
牵引光束	Wiązka przyciągająca	1
制造共生体	Create Symbiote	1
制造共生体	Tworzenie symbiontów	1
菌毯愈合	Creep Mend	1
菌毯愈合	Lecząca biomasa	1
愈合	Mend	1
愈合	Leczenie	5
酸蚀之云	Acidic Cloud	1
酸蚀之云	Kwasowy obłok	1
高级建造	Advanced Construction	1
高级建造	Advanced Build	1
高级建造	Zaawansowane Wznoszenie Budowli	3
建筑超载	Structure Overcharge	1
建筑超载	Przeciążenie Budowli	3
攻击	Attack	3
攻击	Atak	7
生物机械哺液	Bio-Mechanical Transfusion	1
生物机械哺液	Transfuzja biomechaniczna	2
损坏的德拉肯激光钻机	Broken Drakken Laser Drill	1
损坏的德拉肯激光钻机	Zepsute Wiertło Laserowe Drakken	1
损坏的太阳锻炉	Broken Solar Forge	1
损坏的太阳锻炉	Uszkodzona kuźnia solarna	1
建造磁轨炮塔	Build Railgun Turret	1
建造磁轨炮塔	Tworzenie wieżyczki kinetycznej	2
武库超载	Arsenal Overcharge	2
武库超载	Przeciążenie Arsenału	2
太阳能炮	Solar Cannon	1
太阳能炮	Działo Solarne	1
隐形力场	Cloaking Field	2
隐形力场	Pole maskujące	3
孵化虫群	Spawn Swarm	1
孵化虫群	Powicie Chmary	1
腐蚀强酸	Corrosive Acid	1
腐蚀强酸	Żrący kwas	2
受损的进化坑	Damaged Evolution Pit	1
受损的进化坑	Uszkodzona jama ewolucyjna	2
DarkPylonMorph	DarkPylonMorph	1
DarkPylonMorph	MrocznyPylonPrzekształcenie	1
闪现	Blink	1
闪现	Mignięcie	2
吞食	Devour	1
吞食	Pożarcie	1
破胆咆哮	Intimidating Roar	1
破胆咆哮	Zastraszający Ryk	4
跳跃	Leap	1
跳跃	Skok	1
原始恢复	Primal Regeneration	1
原始恢复	Pierwotna Regeneracja	2
原始突变	Primal Mutation	1
原始突变	Pierwotna Mutacja	1
横扫	Swipe	1
横扫	Machnięcie	1
尖刺弹幕	Barrage of Spikes	1
尖刺弹幕	Salwa kolców	3
部署蜘蛛雷	Deploy Spider Mines	2
部署蜘蛛雷	Rozstawienie miny pajęczej	2
进化为莽兽	Evolve to Brutalisk	1
进化为莽兽	Ewoluuj w brutaliska	4
能量反蚀	Feedback	4
能量反蚀	Sprzężenie zwrotne	1
太阳能光爆	Solarite Flare	1
太阳能光爆	Wybuch Solarytowy	1
头撞	Headbutt	1
头撞	Uderzenie głową	1
喷气背包突击	Jump Jet Assault	1
喷气背包突击	Atak skokowy	1
定点防御无人机	Point Defense Drone	2
定点防御无人机	Robot Obrony Punktowej	4
Instant Seeker Missile	Instant Seeker Missile	2
Instant Seeker Missile	Natychmiastowy pocisk Łowca	1
灵能漩涡	Maelstrom	1
灵能漩涡	Malstrom	4
吸收光环	Assimilation Aura	1
吸收光环	Aura Asymilacji	2
猛犸射线	Mammoth Beam	1
猛犸射线	Potężna Wiązka	1
猛犸之息	Mammoth Breath	1
猛犸之息	Potężny Oddech	1
MapObjectInteract	MapObjectInteract	1
MapObjectInteract	MapaObiektInterakcja	1
压制恶臭	Oppressive Stench	1
压制恶臭	Przytłaczający Odór	1
仆从机	Servitors	1
仆从机	Serwitor	1
聚变打击	Nuclear Strike	1
聚变打击	Atak jądrowy	1
相位光炮	Phase Cannon	1
相位光炮	Działo Fazowe	1
暗影之刃	Shadow Blade	1
暗影之刃	Uderzenie Cienia	1
醒醒！	Wake Up!	1
醒醒！	Pobudka!	1
脉冲手雷	Granat Impulsowy	2
脉冲手雷	Granaty Impulsowe	1
穿刺弹	Penetrator Round	1
穿刺弹	Pocisk penetrujący	1
突杀	Dash Attack	1
突杀	Wypad	1
相位模式	Phasing Mode	1
相位模式	Tryb fazowania	1
原始刺蛇到异龙	PrimalHydraliskToMutalisk	1
原始刺蛇到异龙	PierwotnyHydraliskWMutaliska	1
灵能风暴	Psi Storm	1
灵能风暴	Burza psioniczna	3
RedstoneSalamanderFireball	RedstoneSalamanderFireball	1
RedstoneSalamanderFireball	SalamandraCzerwonoskalnaKulaOgnia	1
RedstoneSalamanderFirebreath	RedstoneSalamanderFirebreath	1
RedstoneSalamanderFirebreath	SalamandraCzerwonoskalnaOgnistyOddech	1
RedstoneSalamanderTunnel	RedstoneSalamanderTunnel	1
RedstoneSalamanderTunnel	SalamandraCzerwonoskalnaPrzekop	1
SIBarracksTrainAberration	SIBarracksTrainAberration	1
SIBarracksTrainAberration	SIKoszarySzkolenieAberracja	1
SIBarracksTrainInfestedCivilian	SIBarracksTrainInfestedCivilian	1
SIBarracksTrainInfestedCivilian	SIKoszarySzkolenieZainfekowanyCywil	1
SIBarracksTrainInfestedMarine	SIBarracksTrainInfestedMarine	1
SIBarracksTrainInfestedMarine	SIKoszarySzkolenieZainfekowanyMarine	1
集束火箭	Cluster Rockets	1
集束火箭	Rakiety kasetowe	1
霉菌滋生	Fungal Growth	4
霉菌滋生	Przyrost grzybni	3
暗影之怒	Shadow Fury	1
暗影之怒	Furia cieni	2
虚空静滞	Void Stasis	1
虚空静滞	Zastój otchłani	3
孵化剧毒巢穴	Spawn Toxic Nest	1
孵化剧毒巢穴	Powicie Toksycznego Gniazda	1
支配	Domination	1
支配	Dominacja	2
呕喷	Spew	1
呕喷	Wymiot	2
腐化	Corruption	5
腐化	Skażenie	3
恶魔犬	Devil Dogs	1
恶魔犬	Piekielne Psy	5
铁锤安保	Hammer Securities	1
铁锤安保	Młot sp. z o.o.	4
突围者	Siege Breakers	1
突围者	Wierni Pancerni	4
史克比的天使	Skibis Angels	1
史克比的天使	Aniołki Skibisa	2
史克比的天使	Aniołki Skibi	3
触手攻击	Tentacle Attack	1
触手攻击	Atak macką	1
地嗪节点 开启	TerrazineNode On	1
地嗪节点 开启	WęzełTerrazytowy, Wł.	1
地嗪节点 关闭	TerrazineNode Off	1
地嗪节点 关闭	WęzełTerrazytowy, Wył.	1
运输模式	Transport Mode	1
运输模式	Tryb transportowy	1
空投奥丁	Calldown Odin	1
空投奥丁	Wezwanie Odyna	2
巨炮乱射	Barrage	1
巨炮乱射	Ogień zaporowy	3
爆破炸弹	Demolition Charge	1
爆破炸弹	Ładunek Burzący	2
粉碎者手雷	Shredder Grenade	1
粉碎者手雷	Granat Odłamkowy	1
超声波脉冲	Ultrasonic Pulse	1
超声波脉冲	Impuls Naddźwiękowy	1
召唤休伯利安号	Summon Hyperion	1
召唤休伯利安号	Wzywa Hyperiona	1
Void Shard ACUnstable Energy	Void Shard ACUnstable Energy	2
Void Shard ACUnstable Energy	Odłamek otchłani, SDNiestabilna energia	1
虚空裂片AC不稳能量	Void Sliver AC Unstable Energy	1
虚空裂片AC不稳能量	Okruch otchłani, SD, Niestabilna energia	2
虫洞模式	Wormhole Mode	1
虫洞模式	Tryb czasoprzestrzenny	1
ZeratulWarpPrismBlink	ZeratulWarpPrismBlink	1
ZeratulWarpPrismBlink	ZeratulPryzmatNadprzestrzennyMignięcie	1
灵能爆裂	Psionic Blast	1
灵能爆裂	Wybuch Psioniczny	1
灵能狂风	Psionic Gale	1
灵能狂风	Nawałnica Psioniczna	2
地堡	Bunker	3
地堡	Bunkier	4
航母艾尔	Lotniskowiec, Aiur	1
航母艾尔	Kolos, Aiur	1
维京战机	Wiking	5
维京战机	Wiking – tryb myśliwski	1
利维坦	Szczep Lewiatan	17
利维坦	Lewiatan	3
凯莫瑞安工人	Kel-moriańscy robotnicy	1
凯莫瑞安工人	Robotnik kel-moriański	3
孢子爬虫	Pełzacz zarodnikowy	3
孢子爬虫	Pełzacz zarodnikowy – broń	1
跳虫	Zergling	6
跳虫	Zerglingi	1
抵抗者	Rezystor	1
抵抗者	Oponent	1
返回主腔体。	Powrót do głównej komory.	1
返回主腔体。	Wróć do komory głównej.	1
宁愿孤独	Sami Swoi	1
宁愿孤独	Samotnik	1
压制光束	Wiązka Zaporowa	1
压制光束	Wiązka zaporowa	1
变换甲壳	Elastyczny Karapaks	2
变换甲壳	Elastyczny karapaks	1
静滞力场	Pole zastoju	1
静滞力场	Pole stazy	1
焦油炸弹	Bomba smolista	1
焦油炸弹	Bomby smoliste	3
狂暴	Frenzy	1
狂暴	Szał bitewny	1
狂暴	Szał	1
时空力场	Pole czasowe	2
时空力场	Pola czasowe	1
瘟疫	Plague	1
瘟疫	Zaraza	2
时间扭曲	Time Warp	1
时间扭曲	Zakrzywienie czasoprzestrzeni	2
On Death Controller	W chwili śmierci, Kontroler	1
On Death Controller	On Death Controller	1
On Death Vorazun Recall On Death Recently Recalled	W chwili śmierci, Vorazun, Przywołanie w chwili śmierci, Niedawno przywołana	1
On Death Vorazun Recall On Death Recently Recalled	On Death Vorazun Recall On Death Recently Recalled	1
生命吸取	[ph] Wyssanie życia	2
生命吸取	Wyssanie życia	1
感染虫群	Infested Swarm	1
感染虫群	Zainfekowana chmara	1
Symb Create Controller	Symb Stwórz Kontroler	1
Symb Create Controller	Symb Create Controller	1
普罗希昂遮光服	Kombinezon Maskujący Procyon	2
普罗希昂遮光服	Kombinezon maskujący Procyon	1
Void Shard ACDamage Field Debuff	Odłamek otchłani, SDObrażenia, Pole, Osłabienie	1
Void Shard ACDamage Field Debuff	Void Shard ACDamage Field Debuff	1
淬毒骨刺	Jadowite kolce	2
淬毒骨刺	Envenomed Spines	1
静滞射线	Promień zastoju	1
静滞射线	Promień Zastoju	2
进化光环	Aura ewolucyjna	1
进化光环	Aura Ewolucyjna	1
攻击和移动速度降低。	Szybkość ruchu i ataku jest zmniejszona.	8
攻击和移动速度降低。	Zmniejszona szybkość ruchu i ataku.	2
攻击速度降低。	Szybkość ataku jest zmniejszona.	1
攻击速度降低。	Zmniejszona szybkość ataku.	1
该单位被恐惧，正在随机移动。	Ta jednostka jest przerażona i porusza się w sposób losowy.	1
该单位被恐惧，正在随机移动。	Ta jednostka jest przestraszona i porusza się w sposób chaotyczny.	1
该单位被眩晕，其侦测能力已失效。	Jednostka jest ogłuszona i nie może wykrywać.	1
该单位被眩晕，其侦测能力已失效。	Ta jednostka jest ogłuszona i nie może wykrywać.	1
攻击速度提高。	Zwiększona szybkość ataku.	1
攻击速度提高。	[PH] Szybkość ataku zwiększona.	1
330毫米口径弹幕火炮	Działa zaporowe 330 mm	1
330毫米口径弹幕火炮	330mm Barrage Cannons	1
排放菌毯	Generate Creep	1
排放菌毯	Wydzielaj biomasę	1
热能射线枪	Thermal Lances	7
热能射线枪	Lanca termiczna	1
潜地冲锋	Podziemna szarża	3
潜地冲锋	Zagrzebanie – szarża	1
折跃母舰	Train Mothership	1
折跃母舰	Przyzwij statek-matkę	1
召回	Recall	1
召回	Przyzwij	1
哺育栖地	Gniazdo rodne	1
哺育栖地	Gniazdo Rodne	1
培育爆蚊	Inkubacja zmory	1
培育爆蚊	Inkubacja Zmory	1
净化	Purify	2
净化	Oczyść	4
野蛮冲锋	Brutalna Szarża	1
野蛮冲锋	Brutalna szarża	2
大型尖刺厚皮	Wzmocniona kolczasta skóra	1
大型尖刺厚皮	Wzmocniona Kolczasta Skóra	1
