Scourge	Слепень	1
True	Истина	1
True	истина	1
Cloak	Маскировка	5
Cloak	Cloak	1
Dark Templar Recalling	Темный тамплиер - отзывается	1
Dark Templar Recalling	Dark Templar Recalling	1
Heavy Impact	Сильное столкновение	2
Heavy Impact	Мощное столкновение	2
Laser Drill Tripod Overload	Лазерная установка – тренога – перегруз	1
Laser Drill Tripod Overload	Laser Drill Tripod Overload	1
Plague	Plague	1
Plague	Чума	2
Personal Defensive Matrix	Personal Defensive Matrix	1
Personal Defensive Matrix	Личная защитная матрица	2
On Death Controller	Контроллер в случае гибели	1
On Death Controller	On Death Controller	1
On Death Vorazun Recall On Death Recently Recalled	Телепортация Воразун в случае гибели - недавняя телепортация	1
On Death Vorazun Recall On Death Recently Recalled	On Death Vorazun Recall On Death Recently Recalled	1
Stasis	Stasis	1
Stasis	Стазис	4
Spectre Domination	Подчинение фантома	1
Spectre Domination	Spectre Domination	7
Stukov Aleksander Air Attack Stun	Александр Стуков - оглушение при воздушной атаке	1
Stukov Aleksander Air Attack Stun	Stukov Aleksander Air Attack Stun	1
Infested Swarm	Infested Swarm	1
Infested Swarm	Зараженный рой	1
Void Shard ACDamage Field Debuff	Осколок Пустоты - поле нанесения урона - отрицательный эффект	1
Void Shard ACDamage Field Debuff	Void Shard ACDamage Field Debuff	1
Envenomed Spines	Ядовитые отростки	2
Envenomed Spines	Envenomed Spines	1
Attack and movement speeds are slowed.	Скорость атаки и передвижения понижена.	4
Attack and movement speeds are slowed.	Скорость атаки и передвижения снижена.	4
Generate Creep	Generate Creep	1
Generate Creep	Вырабатывать слизь	1
Armory Double Queue	Двойная очередь в арсенале	1
Armory Double Queue	Арсенал - двойная очередь	1
Auto Inject Larva	Автоматический ввод личинки	2
Auto Inject Larva	Auto Inject Larva	3
Recall	Recall	1
Recall	Телепортация	1
Swoop	Swoop	1
Swoop	Пикирование	1
Disintegration	Disintegration	1
Disintegration	Дезинтеграция	2
Locked	Блокировка	3
Locked	Недоступно	3
Frenzy	Frenzy	1
Frenzy	Бешенство	1
Liberator Improved AA Range	Увеличение дальности противовоздушных атак «Освободителей»	1
Liberator Improved AA Range	Улучшенный радиус ИИ «Освободителя»	1
Lock On	Lock On	1
Lock On	Захват цели	1
Point Defense Drone Black Ops	Элитный модуль точечной обороны	1
Point Defense Drone Black Ops	Модуль точечной обороны элиты	1
Ravager	Разоритель	4
Ravager	разоритель	1
Research Blink Charges	Разработать многократное применение «Скачка»	1
Research Blink Charges	Разработка многократного применения «Скачка»	1
Research Chrono Beam	Разработать темпоральный луч	1
Research Chrono Beam	Разработка темпорального луча	1
Research Defensive Matrix	Разработать защитную матрицу	2
Research Defensive Matrix	Разработка защитной матрицы	1
Research Psionic Orb	Разработать «Псионную сферу»	1
Research Psionic Orb	Разработка «Псионной сферы»	1
Research Shadow Archon	Разработать перерождение в теневого архонта	1
Research Shadow Archon	Разработка перерождения в теневого архонта	1
Research Whirlwind	Разрывающий вихрь	1
Research Whirlwind	Разработка способности «Вихрь»	1
Neural Parasite	Neural Parasite	1
Neural Parasite	Нейропаразит	6
Time Stop	Time Stop	1
Time Stop	Остановка времени	1
Slayer	Палач	2
Slayer	палач	1
Projects an invulnerable Shade that can move but cannot attack.<n/><n/>The Adept teleports to the Shade's location <d ref="Behavior,AdeptPhaseShiftTimer,Duration"/> seconds after activation.<n/><n/>Can be canceled after activation.	Проецирует неуязвимую тень, которая может перемещаться, но не может атаковать.<n/><n/>Спустя <d ref="Behavior,AdeptPhaseShiftTimer,Duration"/> сек. адепт телепортируется в точку, где находится тень.<n/><n/>Действие способности можно отменить после использования.	1
Projects an invulnerable Shade that can move but cannot attack.<n/><n/>The Adept teleports to the Shade's location <d ref="Behavior,AdeptPhaseShiftTimer,Duration"/> seconds after activation.<n/><n/>Can be canceled after activation.	Проецирует неуязвимую тень, которая может перемещаться, но не может атаковать.<n/><n/>После паузы в <d ref="Behavior,AdeptPhaseShiftTimer,Duration"/> сек. адепт телепортируется в точку, где находится тень.<n/><n/>Действие способности можно отменить после использования.	1
Warped in over a Vespene Geyser to allow harvesting of vespene gas.	Позволяет добывать веспен. Строится на веспеновом гейзере.	1
Warped in over a Vespene Geyser to allow harvesting of vespene gas.	Позволяет добывать веспен. Вызывается на веспеновом гейзере.	1
Movement speed increased.	Повышает скорость передвижения.	1
Movement speed increased.	Скорость передвижения повышена.	1
Increases movement speed and attack range.	Повышает скорость передвижения и дальность атаки.	1
Increases movement speed and attack range.	Увеличивают скорость передвижения и дальность атаки.	1
The <c val="ffff8a">Mutalisk's</c> attack bounces three additional times, hitting up to six targets. Bounces also travel farther.	Чакрумы <c val="ffff8a">муталисков</c> дополнительно рикошетят 3 раза, поражая до 6 целей. Чакрумы также рикошетят на большее расстояние.	1
The <c val="ffff8a">Mutalisk's</c> attack bounces three additional times, hitting up to six targets. Bounces also travel farther.	Чакрум <c val="ffff8a">муталиска</c> дополнительно отскакивает 3 раза, таким образом, поражая до 6 целей. Чакрум также отскакивает на большее расстояние.	1
Fast scout. Has a grenade attack that slows enemy units. Can transform into a close range combat unit.<n/><n/><c val="#ColorAttackInfo">Can attack ground units.</c>	Мобильная боевая единица. Выпускает гранаты, замедляющие врагов. Может трансформироваться в шагающую единицу ближнего боя.<n/><n/><c val="#ColorAttackInfo">Атакует только наземные цели.</c>	1
Fast scout. Has a grenade attack that slows enemy units. Can transform into a close range combat unit.<n/><n/><c val="#ColorAttackInfo">Can attack ground units.</c>	Мобильная боевая единица. Оборудована гранатами, замедляющими противников. Может трансформироваться в шагающую единицу ближнего боя.<n/><n/><c val="#ColorAttackInfo">Атакует только наземные цели.</c>	1
Close range combat unit. Deals damage in a small frontal cone. Can transform into a fast scout unit.<n/><n/><c val="#ColorAttackInfo">Can attack ground units.</c>	Шагающая единица ближнего боя. Наносит урон всем противникам в секторе перед собой на небольшом расстоянии. Может трансформироваться в быструю моторизированную боевую единицу.<n/><n/><c val="#ColorAttackInfo">Атакует только наземные цели.</c>	1
Close range combat unit. Deals damage in a small frontal cone. Can transform into a fast scout unit.<n/><n/><c val="#ColorAttackInfo">Can attack ground units.</c>	Боевая единица ближнего боя. Наносит урон всем противникам в секторе перед собой на небольшом расстоянии. Может трансформироваться в мобильного разведчика.<n/><n/><c val="#ColorAttackInfo">Атакует только наземные цели.</c>	1
Once a vice admiral of the UED, Stukov is now infested and commands other Infested Terrans.<n/><n/><c val="ffff8a">Can attack ground and air units.</c>	Стуков, некогда являвшийся вице-адмиралом ОЗД, был заражен и теперь командует другими зараженными терранами.<n/><n/><c val="ffff8a">Атакует наземные и воздушные цели.</c>	1
Once a vice admiral of the UED, Stukov is now infested and commands other Infested Terrans.<n/><n/><c val="ffff8a">Can attack ground and air units.</c>	Стуков, бывший вице-адмирал флота ОЗД, был заражен и теперь командует другими зараженными терранами.<n/><n/><c val="ffff8a">Атакует наземные и воздушные цели.</c>	1
Attacks bounce three additional times, hitting up to six targets. Bounces also travel farther.	Чакрумы дополнительно рикошетят 3 раза, поражая до 6 целей, а также рикошетят на большее расстояние.	1
Attacks bounce three additional times, hitting up to six targets. Bounces also travel farther.	Чакрум дополнительно отскакивает 3 раза, поражая до 6 целей. Отскакивает на большее расстояние.	1
Primary defensive structure.<n/><n/><c val="ffff8a">Can attack ground and air units.</c><n/><c val="FFE303">Detector</c>	Основное оборонительное строение.<n/><n/><c val="ffff8a">Атакует наземные и воздушные цели.</c><n/><n/><c val="FFE303">Детектор</c>	1
Primary defensive structure.<n/><n/><c val="ffff8a">Can attack ground and air units.</c><n/><c val="FFE303">Detector</c>	Основное оборонительное строение.<n/><n/><c val="ffff8a">Атакует наземные и воздушные цели.</c><n/><c val="FFE303">Детектор</c>	3
Cannonball pulls himself to the target location, dealing <d ref="Effect,TychusHercGrappleLaunchCasterImpactDamage,Amount"/> damage and stunning enemy units on impact.	Ядрила подтягивается к указанной точке, нанося боевым единицам противника <d ref="Effect,TychusHercGrappleLaunchCasterImpactDamage,Amount"/> ед. урона и оглушая цели при ударе.	1
Cannonball pulls himself to the target location, dealing <d ref="Effect,TychusHercGrappleLaunchCasterImpactDamage,Amount"/> damage and stunning enemy units on impact.	Ядрила подтягивается к указанной точке, нанося боевым единицам противника <d ref="Effect,TychusHercGrappleLaunchCasterImpactDamage,Amount"/> ед. урона и оглушая их при ударе.	1
Tal'darim	Талдаримы	12
Tal'darim	Талдарим	4
ACPirate Capital Ship Tractor Beam	ACPirate Capital Ship Tractor Beam	3
ACPirate Capital Ship Tractor Beam	Флагманский корабль пиратов – притягивающий луч – автоприменение	1
Mastery Artanis Guardian Shell Heal	Mastery Artanis Guardian Shell Heal	1
Mastery Artanis Guardian Shell Heal	Умение Артаниса – лечение от «Спасительного щита»	1
Queen Classic Dummy Weapon	Queen Classic Dummy Weapon	1
Queen Classic Dummy Weapon	Классическое оружие-манекен королевы	1
Void Shard	Void Shard	1
Void Shard	Осколок Пустоты	2
Warbot Dummy Weapon	Warbot Dummy Weapon	1
Warbot Dummy Weapon	Оружие-манекен боевого робота	1
<s val="@@StandardTooltipHeader">~NAME~</s><n/><s val="@@StandardTooltip">~DESCRIPTION~</s>	<s val="@@StandardTooltipHeader">~НАЗВАНИЕ~</s><n/><s val="@@StandardTooltip">~ОПИСАНИЕ~</s>	1
<s val="@@StandardTooltipHeader">~NAME~</s><n/><s val="@@StandardTooltip">~DESCRIPTION~</s>	<s val="@@StandardTooltipHeader">~NAME~</s><n/><s val="@@StandardTooltip">~DESCRIPTION~</s>	4
Kill Bot	«Ликвидатор»	2
Kill Bot	Смертобот	1
OK	OK	1
OK	ОК.	1
Terran Infantry Weapons Level 1	Вооружение пехоты, уровень 1	1
Terran Infantry Weapons Level 1	Вооружение пехоты терранов, уровень 1	1
Terran Infantry Weapons Level 2	Вооружение пехоты, уровень 2	1
Terran Infantry Weapons Level 2	Вооружение пехоты терранов, уровень 2	1
Terran Ship Plating Level 2	Обшивка воздушной техники терран, уровень 2	1
Terran Ship Plating Level 2	Обшивка воздушной техники терранов, уровень 2	1
No Solar Forge	Нет Солнечной Кузницы	1
No Solar Forge	Отсутствие солнечной кузницы	1
Normal	Обычные	1
Normal	Боец	1
Normal	Обычная	1
Normal	Средне	1
Normal	Нормально	1
Normal	Нормальная	1
Normal	Обычный	1
Normal	средняя	2
Hard	Ветеран	2
Hard	высокая	1
Zerg Cocoon	В коконе	1
Zerg Cocoon	Кокон зергов	1
Gas Pickup	Подарок с газом	1
Gas Pickup	Скопление газа	1
Mineral Pickup	Подарок с минералами	1
Mineral Pickup	Скопление минералов	2
Shields	Shields	1
Shields	Щиты	1
Primal Pack Leader	вожак стаи изначальных зергов	1
Primal Pack Leader	Вожак стаи изначальных зергов	1
Reaper Spider Mines	Reaper Spider Mines	1
Reaper Spider Mines	Головорез – паучьи мины	1
Zerg Flyer Attacks Level 2	Атака воздушных зергов, 2-й уровень	1
Zerg Flyer Attacks Level 2	Атака воздушных зергов, 1-й уровень	1
<s val="TooltipTitle_Protoss">Vanadium Plating</s><n/><s val="TooltipDescription_Protoss">Armor upgrades in the Armory and Engineering Bay increase life by 5% in addition to increasing armor.</s>	<s val="TooltipTitle_Protoss">Ванадиевая обшивка</s><n/><s val="TooltipDescription_Protoss">Улучшения брони, разработанные в арсенале и инженерном комплексе, дополнительно увеличивают запас прочности или здоровья боевых единиц на 5%.</s>	1
<s val="TooltipTitle_Protoss">Vanadium Plating</s><n/><s val="TooltipDescription_Protoss">Armor upgrades in the Armory and Engineering Bay increase life by 5% in addition to increasing armor.</s>	<s val="TooltipTitle_Protoss">Ванадиевая обшивка</s><n/><s val="TooltipDescription_Protoss">Улучшения брони, разрабатываемые в арсенале и инженерном комплексе, дополнительно увеличивают запас прочности или здоровья боевых единиц на 5%.</s>	1
-~A~% Cost	-~A~% к стоимости	1
-~A~% Cost	-~A~% от затрат	1
Random	Любая	1
Random	Случайная	1
Custom	По выбору	2
Custom	Своя игра	2
Backlash Rockets	Backlash Rockets	3
Backlash Rockets	Ракеты «Бумеранг»	2
Psionic Shockwave	Psionic Shockwave	1
Psionic Shockwave	Псионная ударная волна	1
Interceptors	Interceptors	2
Interceptors	Перехватчики	1
Psi Blades	Psi Blades	1
Psi Blades	Пси-клинки	1
Infested Bunker Cargo Attack	Атака груза зараженного бункера	1
Infested Bunker Cargo Attack	Infested Bunker Cargo Attack	1
Talons	Talons	2
Talons	Когти	1
Warp Blades	Warp Blades	1
Warp Blades	Клинки искривления	1
Phase Disruptors	Phase Disruptors	1
Phase Disruptors	Фазовые расщепители	1
Giant EMP	Giant EMP	7
Giant EMP	Гигантский ЭМИ	2
Hover Siege Mode	Hover Siege Mode	1
